Sub-Curriculum Title,Sub-Curriculum Parent ID,Curriculum ID,Curriculum Title,Curriculum Description,Item Type,Item ID,Revision Number,Item Title,Initial Period (Item),Initial Number (Item),Effective Date,Sub-Curriculum ID,,,Active,Date Created
POROS AKTA PURIFIER HPLC (Bedford QC),CUR-LSG-BED-QC-5025,CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),,DOC,LSG-BED-100089383,B,"100089383 FORM,HPLC SET UP (PPA MA Sites)",Days,28,16-Dec-25,CUR-LSG-BED-QC-0054,,,Yes,11-Apr-25
POROS AKTA PURIFIER HPLC (Bedford QC),CUR-LSG-BED-QC-5025,CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),,DOC,LSG-BED-100032821,D,100032821 CONDUCT DETERMINATION FOR AKTA (PPA MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0054,,,Yes,11-Apr-25
POROS AKTA PURIFIER HPLC (Bedford QC),CUR-LSG-BED-QC-5025,CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),,OJT,LSG-BED-QC-OJT-0074,1,POROS AKTA PURIFIER HPLC (Bedford and Chelmsford MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0054,,,Yes,11-Apr-25
UV Protein Concentration (Bedford QC),CUR-LSG-BED-QC-5025,CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),Training should cover UV Instrument operations and determination of protein concentrations.,OJT,LSG-BED-QC-OJT-0109,1,Protein Concentration by UV (Bedford and Chelmsford MA Sites),Days,28,15-Apr-25,CUR-LSG-BED-QC-0090,,,Yes,15-Apr-25
UV Protein Concentration (Bedford QC),CUR-LSG-BED-QC-5025,CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),Training should cover UV Instrument operations and determination of protein concentrations.,DOC,LSG-BED-4380201,J,"4380201 FORM, PROTEIN CONCENTRATION POROS (PPA MA Sites)",Days,28,15-Apr-25,CUR-LSG-BED-QC-0090,,,Yes,15-Apr-25
UV Protein Concentration (Bedford QC),CUR-LSG-BED-QC-5025,CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),Training should cover UV Instrument operations and determination of protein concentrations.,DOC,LSG-BED-BED3008,B1,BED3008 PROTEIN CAPACITY TEST FOR POROS A220 AND G220 (PPA MA Sites),Days,28,15-Apr-25,CUR-LSG-BED-QC-0090,,,Yes,15-Apr-25
UV Protein Concentration (Bedford QC),CUR-LSG-BED-QC-5025,CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),Training should cover UV Instrument operations and determination of protein concentrations.,DOC,LSG-BED-BED3084,S,BED3084 DETERMINATION OF PROTEIN CONCENTRATION by UV (PPA MA Sites),Days,28,15-Apr-25,CUR-LSG-BED-QC-0090,,,Yes,15-Apr-25
,,CUR-LSG-BED-QC-5026,QC Surface Area Determination Curriculum (Bedford QC Analytics),Level Tech III+.  Curriculum covers Tristar instrument use and testing requirements.,,,,,,,,,,,Yes,25-Sep-25
Safe Handling and Use of Liquid Nitrogen (Bedford QC),CUR-LSG-BED-QC-5026,CUR-LSG-BED-QC-5026,QC Surface Area Determination Curriculum (Bedford QC Analytics),"All aspects related to handling, spills, and contact with liquid Nitrogen - required training for those using TriStar Porosimeter",ELEARN,LSG-BED-QC-LI-0026,A,Safe Handling and Use of Liquid Nitrogen (Porosimeter)(Bedford and Chelmsford MA Site),Days,28,14-Apr-25,CUR-LSG-BED-QC-0082,,,Yes,14-Apr-25
TriStar Analysis (Bedford QC),CUR-LSG-BED-QC-5026,CUR-LSG-BED-QC-5026,QC Surface Area Determination Curriculum (Bedford QC Analytics),This training covers the use of the Micromeritics TriStar II Plus nitrogen adsorption instrument to measure surface area of R beads for QC release.,DOC,LSG-BED-FRM1000047,A00,FRM1000047 TriStar Use and Tube Log (PPA MA Sites),Days,28,15-Apr-25,CUR-LSG-BED-QC-0092,,,Yes,15-Apr-25
TriStar Analysis (Bedford QC),CUR-LSG-BED-QC-5026,CUR-LSG-BED-QC-5026,QC Surface Area Determination Curriculum (Bedford QC Analytics),This training covers the use of the Micromeritics TriStar II Plus nitrogen adsorption instrument to measure surface area of R beads for QC release.,DOC,LSG-BED-FRM100123008,D,FRM100123008 QC TRISTAR ANALYSIS WORKSHEET (PPA MA Sites),Days,28,6-Aug-25,CUR-LSG-BED-QC-0092,,,Yes,15-Apr-25
TriStar Analysis (Bedford QC),CUR-LSG-BED-QC-5026,CUR-LSG-BED-QC-5026,QC Surface Area Determination Curriculum (Bedford QC Analytics),This training covers the use of the Micromeritics TriStar II Plus nitrogen adsorption instrument to measure surface area of R beads for QC release.,OJT,LSG-BED-QC-OJT-0126,1,TriStar Analysis (Bedford and Chelmsford MA Sites),Days,28,15-Apr-25,CUR-LSG-BED-QC-0092,,,Yes,15-Apr-25
TriStar Analysis (Bedford QC),CUR-LSG-BED-QC-5026,CUR-LSG-BED-QC-5026,QC Surface Area Determination Curriculum (Bedford QC Analytics),This training covers the use of the Micromeritics TriStar II Plus nitrogen adsorption instrument to measure surface area of R beads for QC release.,DOC,LSG-BED-100116983,F,100116983 PORE CHARACTERIZATION BY TRIST (PPA MA Sites),Days,28,8-Sep-25,CUR-LSG-BED-QC-0092,,,Yes,15-Apr-25
TriStar Analysis (Bedford QC),CUR-LSG-BED-QC-5026,CUR-LSG-BED-QC-5026,QC Surface Area Determination Curriculum (Bedford QC Analytics),This training covers the use of the Micromeritics TriStar II Plus nitrogen adsorption instrument to measure surface area of R beads for QC release.,DOC,LSG-BED-FRM100123009,A,FRM100123009 TRISTAR VERIFICATION LOG (PPA MA Sites),Days,28,15-Apr-25,CUR-LSG-BED-QC-0092,,,Yes,15-Apr-25
TriStar Analysis (Bedford QC),CUR-LSG-BED-QC-5026,CUR-LSG-BED-QC-5026,QC Surface Area Determination Curriculum (Bedford QC Analytics),This training covers the use of the Micromeritics TriStar II Plus nitrogen adsorption instrument to measure surface area of R beads for QC release.,DOC,LSG-BED-FRM100123010,A,FRM100123010 TRISTAR R BEAD CONTROL LOG (PPA MA Sites),Days,28,15-Apr-25,CUR-LSG-BED-QC-0092,,,Yes,15-Apr-25
Safe Handling and Use of Liquid Nitrogen (Bedford QC),CUR-LSG-BED-QC-0092,CUR-LSG-BED-QC-5026,QC Surface Area Determination Curriculum (Bedford QC Analytics),"All aspects related to handling, spills, and contact with liquid Nitrogen - required training for those using TriStar Porosimeter",ELEARN,LSG-BED-QC-LI-0026,A,Safe Handling and Use of Liquid Nitrogen (Porosimeter)(Bedford and Chelmsford MA Site),Days,28,14-Apr-25,CUR-LSG-BED-QC-0082,,,Yes,14-Apr-25
,,CUR-LSG-BED-QC-5027,BDX Testing Curriculum (Bedford QC Analytics),Level Tech III+.  Curriculum covers testing for the BDX products made at our Bedford facility - Xterm and Sam.,,,,,,,,,,,Yes,21-Oct-25
BDX % Solids (Bedford QC),CUR-LSG-BED-QC-5027,CUR-LSG-BED-QC-5027,BDX Testing Curriculum (Bedford QC Analytics),Consists of running test triplicate for BDX Xterm,OJT,LSG-BED-QC-OJT-0015,1,BDX % Solids (Bedford MA Site),Days,28,10-Apr-25,CUR-LSG-BED-QC-0008,,,Yes,10-Apr-25
BDX % Solids (Bedford QC),CUR-LSG-BED-QC-5027,CUR-LSG-BED-QC-5027,BDX Testing Curriculum (Bedford QC Analytics),Consists of running test triplicate for BDX Xterm,DOC,LSG-BED-4378618,C1,"4378618 PROC, WEIGHT % SOLIDS ANALYSIS (PPA MA Sites)",Days,28,10-Apr-25,CUR-LSG-BED-QC-0008,,,Yes,10-Apr-25
BDX Particle Size (Bedford QC),CUR-LSG-BED-QC-5027,CUR-LSG-BED-QC-5027,BDX Testing Curriculum (Bedford QC Analytics),"Training includes R&A of PROC, S3500 PARTICLE SIZE ANALYSIS and hands on OJT.  OJT will include an introduction to the Microtrac S3500 particle size analyzer/software.  Training also includes proper instrument preparation/shut down, sample preparation, testing, data printout and basic data interpretation.  Please allow 6-9 months to become fully trained as Xterminator and SAM solution are manufactured less frequently.",OJT,LSG-BED-QC-OJT-0017,1,BDX Particle Size (Bedford MA Site),Days,28,10-Apr-25,CUR-LSG-BED-QC-0010,,,Yes,10-Apr-25
BDX Particle Size (Bedford QC),CUR-LSG-BED-QC-5027,CUR-LSG-BED-QC-5027,BDX Testing Curriculum (Bedford QC Analytics),"Training includes R&A of PROC, S3500 PARTICLE SIZE ANALYSIS and hands on OJT.  OJT will include an introduction to the Microtrac S3500 particle size analyzer/software.  Training also includes proper instrument preparation/shut down, sample preparation, testing, data printout and basic data interpretation.  Please allow 6-9 months to become fully trained as Xterminator and SAM solution are manufactured less frequently.",DOC,LSG-BED-4378617,F,"4378617 PROC, S3500 PARTICLE SIZE ANALYSIS (PPA MA Sites)",Days,28,6-Aug-25,CUR-LSG-BED-QC-0010,,,Yes,10-Apr-25
BDX Particle Size (Bedford QC),CUR-LSG-BED-QC-5027,CUR-LSG-BED-QC-5027,BDX Testing Curriculum (Bedford QC Analytics),"Training includes R&A of PROC, S3500 PARTICLE SIZE ANALYSIS and hands on OJT.  OJT will include an introduction to the Microtrac S3500 particle size analyzer/software.  Training also includes proper instrument preparation/shut down, sample preparation, testing, data printout and basic data interpretation.  Please allow 6-9 months to become fully trained as Xterminator and SAM solution are manufactured less frequently.",DOC,LSG-BED-4378615,C,4378615 S3500 VERIFICATION (PPA MA Sites),Days,28,27-Jan-26,CUR-LSG-BED-QC-0010,,,Yes,10-Apr-25
BDX PASA UV (Bedford QC),CUR-LSG-BED-QC-5027,CUR-LSG-BED-QC-5027,BDX Testing Curriculum (Bedford QC Analytics),,OJT,LSG-BED-QC-OJT-0018,1,BDX PASA UV (Bedford MA Site),Days,28,10-Apr-25,CUR-LSG-BED-QC-0011,,,Yes,10-Apr-25
BDX PASA UV (Bedford QC),CUR-LSG-BED-QC-5027,CUR-LSG-BED-QC-5027,BDX Testing Curriculum (Bedford QC Analytics),,DOC,LSG-BED-4379565,D,"4379565 PROC, PASA EFFLUENT CONC BY UV ANALYSIS (PPA MA Sites)",Days,28,10-Apr-25,CUR-LSG-BED-QC-0011,,,Yes,10-Apr-25
BDX PASA UV (Bedford QC),CUR-LSG-BED-QC-5027,CUR-LSG-BED-QC-5027,BDX Testing Curriculum (Bedford QC Analytics),,DOC,LSG-BED-4379566,B,"4379566 FORM, PASA COATING & EFFLUENT CONC (PPA MA Sites)",Days,28,10-Apr-25,CUR-LSG-BED-QC-0011,,,Yes,10-Apr-25
"BDX PASA, PAO & PCH Capacity (Bedford QC)",CUR-LSG-BED-QC-5027,CUR-LSG-BED-QC-5027,BDX Testing Curriculum (Bedford QC Analytics),,OJT,LSG-BED-QC-OJT-0019,1,"BDX PASA, PAO & PCH Capacity (Bedford MA Site)",Days,28,10-Apr-25,CUR-LSG-BED-QC-0012,,,Yes,10-Apr-25
"BDX PASA, PAO & PCH Capacity (Bedford QC)",CUR-LSG-BED-QC-5027,CUR-LSG-BED-QC-5027,BDX Testing Curriculum (Bedford QC Analytics),,DOC,LSG-BED-4378338,D,"4378338 PROC, PAO CAPACITY DETERMINATION (PPA MA Sites)",Days,28,20-Jul-25,CUR-LSG-BED-QC-0012,,,Yes,10-Apr-25
"BDX PASA, PAO & PCH Capacity (Bedford QC)",CUR-LSG-BED-QC-5027,CUR-LSG-BED-QC-5027,BDX Testing Curriculum (Bedford QC Analytics),,DOC,LSG-BED-4378340,C1,"4378340 PROC, PCH CAPACITY DETERMINATION (PPA MA Sites)",Days,28,10-Apr-25,CUR-LSG-BED-QC-0012,,,Yes,10-Apr-25
"BDX PASA, PAO & PCH Capacity (Bedford QC)",CUR-LSG-BED-QC-5027,CUR-LSG-BED-QC-5027,BDX Testing Curriculum (Bedford QC Analytics),,DOC,LSG-BED-4378609,C1,"4378609 FORM, PAO CAPACITY CALCULATIONS (PPA MA Sites)",Days,28,10-Apr-25,CUR-LSG-BED-QC-0012,,,Yes,10-Apr-25
"BDX PASA, PAO & PCH Capacity (Bedford QC)",CUR-LSG-BED-QC-5027,CUR-LSG-BED-QC-5027,BDX Testing Curriculum (Bedford QC Analytics),,DOC,LSG-BED-4378611,C1,"4378611 FORM, PCH CAPACITY CALCULATIONS (PPA MA Sites)",Days,28,10-Apr-25,CUR-LSG-BED-QC-0012,,,Yes,10-Apr-25
"BDX PASA, PAO & PCH Capacity (Bedford QC)",CUR-LSG-BED-QC-5027,CUR-LSG-BED-QC-5027,BDX Testing Curriculum (Bedford QC Analytics),,DOC,LSG-BED-4378612,A2,"4378612 FORM, PASA CAPACITY CALCULATIONS (PPA MA Sites)",Days,28,10-Apr-25,CUR-LSG-BED-QC-0012,,,Yes,10-Apr-25
"BDX PASA, PAO & PCH Capacity (Bedford QC)",CUR-LSG-BED-QC-5027,CUR-LSG-BED-QC-5027,BDX Testing Curriculum (Bedford QC Analytics),,DOC,LSG-BED-4379564,B3,"4379564 PROC, PASA POLYMER TITRATION (PPA MA Sites)",Days,28,10-Apr-25,CUR-LSG-BED-QC-0012,,,Yes,10-Apr-25
pH/Conductivity for SAM (Bedford QC),CUR-LSG-BED-QC-5027,CUR-LSG-BED-QC-5027,BDX Testing Curriculum (Bedford QC Analytics),Training will cover how to complete pH/Conductivity testing on the SAM product (BDX),OJT,LSG-BED-QC-OJT-0166,1,pH/Conductivity Testing of SAM (Bedford MA Sites),Days,120,23-Jan-26,CUR-LSG-BED-QC-0095,,,Yes,23-Jan-26
pH/Conductivity for SAM (Bedford QC),CUR-LSG-BED-QC-5027,CUR-LSG-BED-QC-5027,BDX Testing Curriculum (Bedford QC Analytics),Training will cover how to complete pH/Conductivity testing on the SAM product (BDX),DOC,LSG-BED-4378346,K,"4378346 PROC,TEST BD XTERMINATOR/SAM3130XL GA (PPA MA Sites)",Days,28,23-Jan-26,CUR-LSG-BED-QC-0095,,,Yes,23-Jan-26
pH/Conductivity for SAM (Bedford QC),CUR-LSG-BED-QC-5027,CUR-LSG-BED-QC-5027,BDX Testing Curriculum (Bedford QC Analytics),Training will cover how to complete pH/Conductivity testing on the SAM product (BDX),DOC,LSG-BED-4378345,J,"4378345 PROC, PH/CONDUCT/CALIBRAT/S47MULTIMETER (PPA MA Sites)",Days,28,23-Jan-26,CUR-LSG-BED-QC-0095,,,Yes,23-Jan-26
pH/Conductivity for SAM (Bedford QC),CUR-LSG-BED-QC-5027,CUR-LSG-BED-QC-5027,BDX Testing Curriculum (Bedford QC Analytics),Training will cover how to complete pH/Conductivity testing on the SAM product (BDX),DOC,LSG-BED-100089562,B,"100089562 FORM, SAM PH AND CONDUCTIVITY (PPA MA Sites)",Days,28,23-Jan-26,CUR-LSG-BED-QC-0095,,,Yes,23-Jan-26
LOSS ON DRYING - OHAUS Balance (Bedford QC),CUR-LSG-BED-QC-0008,CUR-LSG-BED-QC-5027,BDX Testing Curriculum (Bedford QC Analytics),"Training should cover the operation of the Ohaus Moisture MB balances for measurement of volatile contents, in POROS Resins. This includes navigation and recipe selection as well as testing procedures. This model is currently only used at Bedford location.",DOC,LSG-BED-BED3026,F,BED3026 LOSS ON DRYING - TEST & OPER OF OHAUS B (PPA MA Sites),Days,28,10-Apr-25,CUR-LSG-BED-QC-0031,,,Yes,10-Apr-25
LOSS ON DRYING - OHAUS Balance (Bedford QC),CUR-LSG-BED-QC-0008,CUR-LSG-BED-QC-5027,BDX Testing Curriculum (Bedford QC Analytics),"Training should cover the operation of the Ohaus Moisture MB balances for measurement of volatile contents, in POROS Resins. This includes navigation and recipe selection as well as testing procedures. This model is currently only used at Bedford location.",OJT,LSG-BED-QC-OJT-0047,1,LOSS ON DRYING - TEST & OPER OF OHAUS B (Bedford and Chelmsford MA Sites),Days,28,10-Apr-25,CUR-LSG-BED-QC-0031,,,Yes,10-Apr-25
,,CUR-LSG-BED-QC-5028,QC Bedford BCA Bioassay Curriculum (Bedford QC Analytics),Level Tech III+.,,,,,,,,,,,Yes,20-Jan-26
Pipette Basics (Bedford General),CUR-LSG-BED-QC-5028,CUR-LSG-BED-QC-5028,QC Bedford BCA Bioassay Curriculum (Bedford QC Analytics),Learn how to properly use mechanical pipette for accuracy and avoid damage.,ELEARN,LSG-BED-GEN-LI-0022,A,Pipette Basics (Bedford and Chelmsford MA Sites),Days,28,16-Apr-25,CUR-LSG-BED-GEN-0043,,,Yes,16-Apr-25
Pipette Basics (Bedford General),CUR-LSG-BED-QC-5028,CUR-LSG-BED-QC-5028,QC Bedford BCA Bioassay Curriculum (Bedford QC Analytics),Learn how to properly use mechanical pipette for accuracy and avoid damage.,DOC,LSG-BED-BED7023,A1,BED7023 PIPETTE PERFORMANCE VERIFICATION (PPA MA Sites),Days,28,16-Apr-25,CUR-LSG-BED-GEN-0043,,,Yes,16-Apr-25
BCA Coupled Protein Test (Bedford QC),CUR-LSG-BED-QC-5028,CUR-LSG-BED-QC-5028,QC Bedford BCA Bioassay Curriculum (Bedford QC Analytics),"In this training the step for measuring the amount of protein immobilized on a coupled affinity resin with the Bicinchoninic Acid (BCA) assay are covered for the affinity resins- ClusterinClear, FcXP and AAV8/AAV9/AAVX using UV spectrophotometer.",OJT,LSG-BED-QC-OJT-0013,1,BCA Coupled Protein Test (Bedford and Chelmsford MA Sites),Days,28,10-Apr-25,CUR-LSG-BED-QC-0006,,,Yes,10-Apr-25
BCA Coupled Protein Test (Bedford QC),CUR-LSG-BED-QC-5028,CUR-LSG-BED-QC-5028,QC Bedford BCA Bioassay Curriculum (Bedford QC Analytics),"In this training the step for measuring the amount of protein immobilized on a coupled affinity resin with the Bicinchoninic Acid (BCA) assay are covered for the affinity resins- ClusterinClear, FcXP and AAV8/AAV9/AAVX using UV spectrophotometer.",DOC,LSG-BED-100028081,K,"100028081 SOP, BCA COUPLED PROTEIN TEST (PPA MA Campus)",Days,28,10-Apr-25,CUR-LSG-BED-QC-0006,,,Yes,10-Apr-25
BCA Coupled Protein Test (Bedford QC),CUR-LSG-BED-QC-5028,CUR-LSG-BED-QC-5028,QC Bedford BCA Bioassay Curriculum (Bedford QC Analytics),"In this training the step for measuring the amount of protein immobilized on a coupled affinity resin with the Bicinchoninic Acid (BCA) assay are covered for the affinity resins- ClusterinClear, FcXP and AAV8/AAV9/AAVX using UV spectrophotometer.",DOC,LSG-BED-100028082,L,"100028082 FORM, BCA COUPLED PROTEIN TEST (PPA MA Campus)",Days,28,10-Apr-25,CUR-LSG-BED-QC-0006,,,Yes,10-Apr-25
BCA Coupled Protein Test for C1-inh (Bedford QC),CUR-LSG-BED-QC-5028,CUR-LSG-BED-QC-5028,QC Bedford BCA Bioassay Curriculum (Bedford QC Analytics),In this training the step for measuring the amount of protein immobilized on a coupled affinity resin with the Bicinchoninic Acid (BCA) assay are covered for the affinity resin C1-inh using nanodrop,OJT,LSG-BED-QC-OJT-0014,1,BCA Coupled Protein Test for C1-inh (Bedford and Chelmsford MA Sites),Days,28,10-Apr-25,CUR-LSG-BED-QC-0007,,,Yes,10-Apr-25
BCA Coupled Protein Test for C1-inh (Bedford QC),CUR-LSG-BED-QC-5028,CUR-LSG-BED-QC-5028,QC Bedford BCA Bioassay Curriculum (Bedford QC Analytics),In this training the step for measuring the amount of protein immobilized on a coupled affinity resin with the Bicinchoninic Acid (BCA) assay are covered for the affinity resin C1-inh using nanodrop,DOC,LSG-BED-100028081,K,"100028081 SOP, BCA COUPLED PROTEIN TEST (PPA MA Campus)",Days,28,10-Apr-25,CUR-LSG-BED-QC-0007,,,Yes,10-Apr-25
BCA Coupled Protein Test for C1-inh (Bedford QC),CUR-LSG-BED-QC-5028,CUR-LSG-BED-QC-5028,QC Bedford BCA Bioassay Curriculum (Bedford QC Analytics),In this training the step for measuring the amount of protein immobilized on a coupled affinity resin with the Bicinchoninic Acid (BCA) assay are covered for the affinity resin C1-inh using nanodrop,DOC,LSG-BED-100028082,L,"100028082 FORM, BCA COUPLED PROTEIN TEST (PPA MA Campus)",Days,28,10-Apr-25,CUR-LSG-BED-QC-0007,,,Yes,10-Apr-25
POROS Nanodrop (Bedford QC),CUR-LSG-BED-QC-5028,CUR-LSG-BED-QC-5028,QC Bedford BCA Bioassay Curriculum (Bedford QC Analytics),"Training should cover the micro-volume UV instrument operation, calibration and analysis of a wide variety of analytes, including POROS Affinity resin.",DOC,LSG-BED-100038476,D,"100038476 PROC,NANODROP OPERATION & CALIBRATION (PPA MA Sites)",Days,28,10-Apr-25,CUR-LSG-BED-QC-0066,,,Yes,10-Apr-25
POROS Nanodrop (Bedford QC),CUR-LSG-BED-QC-5028,CUR-LSG-BED-QC-5028,QC Bedford BCA Bioassay Curriculum (Bedford QC Analytics),"Training should cover the micro-volume UV instrument operation, calibration and analysis of a wide variety of analytes, including POROS Affinity resin.",OJT,LSG-BED-QC-OJT-0090,1,POROS Nanodrop (Bedford and Chelmsford MA Sites),Days,28,10-Apr-25,CUR-LSG-BED-QC-0066,,,Yes,10-Apr-25
POROS Nanodrop (Bedford QC),CUR-LSG-BED-QC-0007,CUR-LSG-BED-QC-5028,QC Bedford BCA Bioassay Curriculum (Bedford QC Analytics),"Training should cover the micro-volume UV instrument operation, calibration and analysis of a wide variety of analytes, including POROS Affinity resin.",OJT,LSG-BED-QC-OJT-0090,1,POROS Nanodrop (Bedford and Chelmsford MA Sites),Days,28,10-Apr-25,CUR-LSG-BED-QC-0066,,,Yes,10-Apr-25
POROS Nanodrop (Bedford QC),CUR-LSG-BED-QC-0007,CUR-LSG-BED-QC-5028,QC Bedford BCA Bioassay Curriculum (Bedford QC Analytics),"Training should cover the micro-volume UV instrument operation, calibration and analysis of a wide variety of analytes, including POROS Affinity resin.",DOC,LSG-BED-100038476,D,"100038476 PROC,NANODROP OPERATION & CALIBRATION (PPA MA Sites)",Days,28,10-Apr-25,CUR-LSG-BED-QC-0066,,,Yes,10-Apr-25
,,CUR-LSG-BED-QC-5029,BDX Advanced Curriculum (Bedford QC Analytics),Level Tech III+.  Curriculum covers testing for the BDX products made at our Bedford facility  using the 3500xL Genetic Analyzer - Xterm and Sam.,,,,,,,,,,,Yes,23-Jan-26
BDX Functional Testing (Bedford QC),CUR-LSG-BED-QC-5029,CUR-LSG-BED-QC-5029,BDX Advanced Curriculum (Bedford QC Analytics),"Training includes R&A of PROC, TEST BD XTERMINATOR/SAM 3130XL GA and hands on OJT.  OJT will include an introduction to the 3130xl Genetic Analyzer/software including proper capillary array installation, polymer loading and spatial calibration.  Training also includes performance of the functional testing, data analysis and basic troubleshooting.  Great pipetting skills are required.  Please allow 6-9 months to become fully trained as Xterminator and SAM solution are manufactured less frequently.",DOC,LSG-BED-100023644,E,"100023644 FORM, BDX/XT CALC SPREADSHEET (PPA MA Campus)",Days,28,10-Apr-25,CUR-LSG-BED-QC-0009,,,Yes,10-Apr-25
BDX Functional Testing (Bedford QC),CUR-LSG-BED-QC-5029,CUR-LSG-BED-QC-5029,BDX Advanced Curriculum (Bedford QC Analytics),"Training includes R&A of PROC, TEST BD XTERMINATOR/SAM 3130XL GA and hands on OJT.  OJT will include an introduction to the 3130xl Genetic Analyzer/software including proper capillary array installation, polymer loading and spatial calibration.  Training also includes performance of the functional testing, data analysis and basic troubleshooting.  Great pipetting skills are required.  Please allow 6-9 months to become fully trained as Xterminator and SAM solution are manufactured less frequently.",OJT,LSG-BED-QC-OJT-0016,1,BDX Functional Testing (Bedford MA Site),Days,28,10-Apr-25,CUR-LSG-BED-QC-0009,,,Yes,10-Apr-25
